date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.77,1.0115
2023-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,Fuel (diesel),L,aggregate,Retail,AFN,63.4,0.7391
2023-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,256.67,2.9922
2023-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,613.33,7.1501
2023-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,112.83,1.3154
2023-06-15,Jawzjan,Khwaja Du Koh,Jawzjan,36.82937,65.85412,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,107.0,1.2474
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,aggregate,Retail,AFN,52.4,0.6109
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,120.53,1.4051
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,75.0,0.8743
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,40.0,0.4663
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,32.03,0.3734
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,31.0,0.3614
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,miscellaneous food,Salt,KG,aggregate,Retail,AFN,19.6,0.2285
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,77.47,0.9031
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.5,1.0084
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Fuel (diesel),L,aggregate,Retail,AFN,62.13,0.7243
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,388.33,4.5271
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,716.67,8.3547
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,114.93,1.3399
2023-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,119.77,1.3962
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.5829
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,102.67,1.1969
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,50.83,0.5926
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,29.7,0.3462
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,34.9,0.4069
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,30.23,0.3525
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,miscellaneous food,Salt,KG,aggregate,Retail,AFN,10.0,0.1166
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,73.5,0.8568
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.13,1.0041
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Fuel (diesel),L,aggregate,Retail,AFN,61.1,0.7123
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.4973
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,800.0,9.3262
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,106.13,1.2373
2023-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,130.43,1.5206
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Bread,KG,aggregate,Retail,AFN,54.0,0.6295
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,115.0,1.3406
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,77.0,0.8976
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,33.93,0.3956
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,33.83,0.3944
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,32.47,0.3785
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,miscellaneous food,Salt,KG,aggregate,Retail,AFN,18.0,0.2098
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,73.53,0.8572
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.73,1.0111
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,non-food,Fuel (diesel),L,aggregate,Retail,AFN,62.9,0.7333
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,380.0,4.4299
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,800.0,9.3262
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,113.0,1.3173
2023-06-15,Kapisa,Nejrab,Kapisa,34.9629,69.62262,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,119.37,1.3915
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,cereals and tubers,Bread,KG,aggregate,Retail,AFN,67.0,0.7811
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,105.07,1.2248
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,46.83,0.546
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,30.67,0.3575
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,34.87,0.4065
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,32.93,0.3839
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,miscellaneous food,Salt,KG,aggregate,Retail,AFN,14.0,0.1632
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,70.57,0.8226
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.27,1.0057
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,non-food,Fuel (diesel),L,aggregate,Retail,AFN,66.23,0.7721
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.4973
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,800.0,9.3262
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,105.57,1.2307
2023-06-15,Khost,Khost,Khost,33.37726,69.83356,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,114.93,1.3399
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,cereals and tubers,Bread,KG,aggregate,Retail,AFN,85.0,0.9909
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,125.5,1.463
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,58.4,0.6808
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,36.57,0.4263
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,47.27,0.551
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,28.93,0.3373
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,miscellaneous food,Salt,KG,aggregate,Retail,AFN,10.0,0.1166
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,62.0,0.7228
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,87.0,1.0142
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,non-food,Fuel (diesel),L,aggregate,Retail,AFN,81.1,0.9454
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,200.0,2.3315
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,400.0,4.6631
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,117.73,1.3725
2023-06-15,Kunar,Wata Pur,Kunar,34.96602,71.09399,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,119.23,1.39
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,cereals and tubers,Bread,KG,aggregate,Retail,AFN,63.0,0.7344
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,123.0,1.4339
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,63.0,0.7344
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,25.93,0.3023
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,31.57,0.368
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,29.7,0.3462
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,miscellaneous food,Salt,KG,aggregate,Retail,AFN,20.0,0.2332
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,72.83,0.8491
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.6,1.0096
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,non-food,Fuel (diesel),L,aggregate,Retail,AFN,66.87,0.7795
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.4973
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,600.0,6.9946
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,138.03,1.6092
2023-06-15,Kunduz,Kunduz,Kunduz,36.84324,68.74649,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,99.67,1.1619
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,cereals and tubers,Bread,KG,aggregate,Retail,AFN,87.0,1.0142
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,119.63,1.3947
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,50.0,0.5829
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,33.73,0.3933
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,44.63,0.5203
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,43.63,0.5087
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,miscellaneous food,Salt,KG,aggregate,Retail,AFN,10.0,0.1166
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,60.0,0.6995
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,87.0,1.0142
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,non-food,Fuel (diesel),L,aggregate,Retail,AFN,76.37,0.8903
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.0802
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,700.0,8.1604
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,113.67,1.3251
2023-06-15,Laghman,Alishang,Laghman,34.76421,70.15968,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,110.67,1.2901
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,cereals and tubers,Bread,KG,aggregate,Retail,AFN,77.0,0.8976
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,125.0,1.4572
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,72.0,0.8394
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,32.53,0.3793
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,33.17,0.3866
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,31.47,0.3668
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,miscellaneous food,Salt,KG,aggregate,Retail,AFN,25.0,0.2914
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,74.33,0.8666
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.5,1.0084
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,non-food,Fuel (diesel),L,aggregate,Retail,AFN,62.07,0.7236
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.0802
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,700.0,8.1604
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,124.93,1.4564
2023-06-15,Logar,Khoshi,Logar,34.01349,69.16848,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,123.33,1.4378
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,cereals and tubers,Bread,KG,aggregate,Retail,AFN,89.6,1.0445
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,116.0,1.3523
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,46.0,0.5363
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,28.17,0.3284
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,31.23,0.3641
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,29.23,0.3408
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,miscellaneous food,Salt,KG,aggregate,Retail,AFN,11.73,0.1368
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,68.9,0.8032
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.77,1.0115
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,non-food,Fuel (diesel),L,aggregate,Retail,AFN,66.73,0.778
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.4973
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,600.0,6.9946
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,95.47,1.1129
2023-06-15,Nangarhar,Rodat,Nangarhar,34.27361,70.47572,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,105.17,1.226
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,cereals and tubers,Bread,KG,aggregate,Retail,AFN,42.0,0.4896
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,113.67,1.3251
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,66.83,0.7791
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,25.97,0.3027
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,33.23,0.3874
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,29.23,0.3408
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,miscellaneous food,Salt,KG,aggregate,Retail,AFN,20.0,0.2332
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,80.0,0.9326
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.5,1.0084
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,non-food,Fuel (diesel),L,aggregate,Retail,AFN,58.4,0.6808
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,250.0,2.9144
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,500.0,5.8289
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,123.2,1.4362
2023-06-15,Nimroz,Chahar Burjak,Nimroz,30.80226,62.3188,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,127.13,1.4821
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,cereals and tubers,Bread,KG,aggregate,Retail,AFN,85.0,0.9909
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,145.0,1.6904
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,100.0,1.1658
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,63.33,0.7383
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,48.9,0.5701
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,miscellaneous food,Salt,KG,aggregate,Retail,AFN,30.0,0.3497
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,80.0,0.9326
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,non-food,Fuel (diesel),L,aggregate,Retail,AFN,88.5,1.0317
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,300.0,3.4973
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,600.0,6.9946
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,109.5,1.2765
2023-06-15,Nuristan,Poruns,Nuristan,35.41689,70.78845,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,127.67,1.4883
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,cereals and tubers,Bread,KG,aggregate,Retail,AFN,68.0,0.7927
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,113.4,1.322
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,38.57,0.4496
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,30.37,0.354
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,33.93,0.3956
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,31.63,0.3688
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,miscellaneous food,Salt,KG,aggregate,Retail,AFN,30.0,0.3497
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,79.87,0.9311
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.73,1.0111
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,non-food,Fuel (diesel),L,aggregate,Retail,AFN,64.4,0.7508
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,328.33,3.8276
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,600.0,6.9946
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,124.57,1.4522
2023-06-15,Paktika,Gomal,Paktika,32.47686,68.74385,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,97.9,1.1413
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,cereals and tubers,Bread,KG,aggregate,Retail,AFN,77.0,0.8976
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,cereals and tubers,Rice (high quality),KG,aggregate,Retail,AFN,125.0,1.4572
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,cereals and tubers,Rice (low quality),KG,aggregate,Retail,AFN,70.0,0.816
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,cereals and tubers,Wheat,KG,aggregate,Retail,AFN,32.53,0.3793
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,cereals and tubers,Wheat flour (high quality),KG,aggregate,Retail,AFN,33.17,0.3866
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,cereals and tubers,Wheat flour (low quality),KG,aggregate,Retail,AFN,31.47,0.3668
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,miscellaneous food,Salt,KG,aggregate,Retail,AFN,30.0,0.3497
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,miscellaneous food,Sugar,KG,aggregate,Retail,AFN,74.33,0.8666
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,non-food,Exchange rate,USD/LCU,aggregate,Retail,AFN,86.5,1.0084
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,non-food,Fuel (diesel),L,aggregate,Retail,AFN,63.97,0.7457
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,non-food,"Wage (non-qualified labour, non-agricultural)",Day,aggregate,Retail,AFN,350.0,4.0802
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,non-food,Wage (qualified labour),Day,aggregate,Retail,AFN,700.0,8.1604
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,oil and fats,Oil (cooking),KG,aggregate,Retail,AFN,124.93,1.4564
2023-06-15,Paktya,Sayed Karam,Paktya,33.63197,69.38827,pulses and nuts,Pulses,KG,aggregate,Retail,AFN,123.33,1.4378
2023-06-15,Panjsher,Khenj,Panjsher,35.44563,69.79455,cereals and tubers,Bread,KG,aggregate,Retail,AFN,50.0,0.5829
